,event,start_time,end_time,source
491,meteor,2024-08-12 08:36:51,2024-08-12 08:36:53,NASA
492,meteor,2024-08-12 08:38:25,2024-08-12 08:38:27,NASA
493,meteor,2024-08-12 08:41:25,2024-08-12 08:41:27,NASA
494,meteor,2024-08-12 08:44:46,2024-08-12 08:44:48,NASA
495,meteor,2024-08-12 08:50:33,2024-08-12 08:50:35,NASA
497,meteor,2024-08-12 09:08:01,2024-08-12 09:08:03,NASA
498,meteor,2024-08-12 09:08:14,2024-08-12 09:08:16,NASA
499,meteor,2024-08-12 09:10:35,2024-08-12 09:10:37,NASA
500,meteor,2024-08-12 09:13:15,2024-08-12 09:13:17,NASA
501,meteor,2024-08-12 09:15:53,2024-08-12 09:15:55,NASA
502,meteor,2024-08-12 09:18:21,2024-08-12 09:18:23,NASA
503,meteor,2024-08-12 09:19:37,2024-08-12 09:19:39,NASA
504,meteor,2024-08-12 09:22:22,2024-08-12 09:22:24,NASA
505,meteor,2024-08-12 09:31:06,2024-08-12 09:31:08,NASA
506,meteor,2024-08-12 09:38:01,2024-08-12 09:38:03,NASA
507,meteor,2024-08-12 09:39:28,2024-08-12 09:39:30,NASA
508,meteor,2024-08-12 09:39:56,2024-08-12 09:39:58,NASA
509,meteor,2024-08-12 09:47:23,2024-08-12 09:47:25,NASA
510,meteor,2024-08-12 09:56:36,2024-08-12 09:56:38,NASA
511,meteor,2024-08-12 10:49:35,2024-08-12 10:49:37,NASA
512,meteor,2024-08-12 11:21:19,2024-08-12 11:21:21,NASA
513,meteor,2024-08-12 11:27:07,2024-08-12 11:27:09,NASA
514,meteor,2024-08-12 11:39:27,2024-08-12 11:39:29,NASA
515,meteor,2024-08-13 02:00:19,2024-08-13 02:00:21,NASA
516,meteor,2024-08-13 02:15:02,2024-08-13 02:15:04,NASA
517,meteor,2024-08-13 02:51:23,2024-08-13 02:51:25,NASA
518,meteor,2024-08-13 03:03:27,2024-08-13 03:03:29,NASA
519,meteor,2024-08-13 03:04:11,2024-08-13 03:04:13,NASA
520,meteor,2024-08-13 03:06:13,2024-08-13 03:06:15,NASA
521,meteor,2024-08-13 03:11:15,2024-08-13 03:11:17,NASA
522,meteor,2024-08-13 03:24:33,2024-08-13 03:24:35,NASA
523,meteor,2024-08-13 03:32:48,2024-08-13 03:32:50,NASA
524,meteor,2024-08-13 03:34:53,2024-08-13 03:34:55,NASA
525,meteor,2024-08-13 03:43:29,2024-08-13 03:43:31,NASA
526,meteor,2024-08-13 04:02:55,2024-08-13 04:02:57,NASA
527,meteor,2024-08-13 04:13:21,2024-08-13 04:13:23,NASA
528,meteor,2024-08-13 04:25:55,2024-08-13 04:25:57,NASA
529,meteor,2024-08-13 04:27:21,2024-08-13 04:27:23,NASA
530,meteor,2024-08-13 04:44:07,2024-08-13 04:44:09,NASA
531,meteor,2024-08-13 05:02:35,2024-08-13 05:02:37,NASA
532,meteor,2024-08-13 05:09:01,2024-08-13 05:09:03,NASA
533,meteor,2024-08-13 05:11:06,2024-08-13 05:11:08,NASA
534,meteor,2024-08-13 05:24:39,2024-08-13 05:24:41,NASA
535,meteor,2024-08-13 05:27:04,2024-08-13 05:27:06,NASA
536,meteor,2024-08-13 05:29:43,2024-08-13 05:29:45,NASA
537,meteor,2024-08-13 05:31:42,2024-08-13 05:31:44,NASA
538,meteor,2024-08-13 05:32:45,2024-08-13 05:32:47,NASA
539,meteor,2024-08-13 05:33:22,2024-08-13 05:33:24,NASA
540,meteor,2024-08-13 05:38:39,2024-08-13 05:38:41,NASA
541,meteor,2024-08-13 05:58:00,2024-08-13 05:58:02,NASA
542,meteor,2024-08-13 06:05:53,2024-08-13 06:05:55,NASA
543,meteor,2024-08-13 06:10:22,2024-08-13 06:10:24,NASA
544,meteor,2024-08-13 06:11:55,2024-08-13 06:11:57,NASA
545,meteor,2024-08-13 06:14:30,2024-08-13 06:14:32,NASA
546,meteor,2024-08-13 06:14:51,2024-08-13 06:14:53,NASA
547,meteor,2024-08-13 06:25:37,2024-08-13 06:25:39,NASA
548,meteor,2024-08-13 06:26:42,2024-08-13 06:26:44,NASA
549,meteor,2024-08-13 06:26:58,2024-08-13 06:27:00,NASA
550,meteor,2024-08-13 06:27:16,2024-08-13 06:27:18,NASA
551,meteor,2024-08-13 06:32:14,2024-08-13 06:32:16,NASA
552,meteor,2024-08-13 06:33:40,2024-08-13 06:33:42,NASA
553,meteor,2024-08-13 06:42:18,2024-08-13 06:42:20,NASA
554,meteor,2024-08-13 06:50:09,2024-08-13 06:50:11,NASA
555,meteor,2024-08-13 06:59:54,2024-08-13 06:59:56,NASA
556,meteor,2024-08-13 07:01:25,2024-08-13 07:01:27,NASA
557,meteor,2024-08-13 07:02:07,2024-08-13 07:02:09,NASA
558,meteor,2024-08-13 07:06:09,2024-08-13 07:06:11,NASA
559,meteor,2024-08-13 07:12:05,2024-08-13 07:12:07,NASA
560,meteor,2024-08-13 07:15:07,2024-08-13 07:15:09,NASA
561,meteor,2024-08-13 07:16:31,2024-08-13 07:16:33,NASA
562,meteor,2024-08-13 07:18:57,2024-08-13 07:18:59,NASA
563,meteor,2024-08-13 07:19:47,2024-08-13 07:19:49,NASA
564,meteor,2024-08-13 07:23:06,2024-08-13 07:23:08,NASA
565,meteor,2024-08-13 07:24:42,2024-08-13 07:24:44,NASA
566,meteor,2024-08-13 07:25:56,2024-08-13 07:25:58,NASA
567,meteor,2024-08-13 07:29:43,2024-08-13 07:29:45,NASA
568,meteor,2024-08-13 07:30:28,2024-08-13 07:30:30,NASA
569,meteor,2024-08-13 07:33:27,2024-08-13 07:33:29,NASA
570,meteor,2024-08-13 07:35:33,2024-08-13 07:35:35,NASA
571,meteor,2024-08-13 07:36:32,2024-08-13 07:36:34,NASA
572,meteor,2024-08-13 07:37:22,2024-08-13 07:37:24,NASA
573,meteor,2024-08-13 07:38:18,2024-08-13 07:38:20,NASA
574,meteor,2024-08-13 07:39:04,2024-08-13 07:39:06,NASA
575,meteor,2024-08-13 07:40:23,2024-08-13 07:40:25,NASA
576,meteor,2024-08-13 07:41:22,2024-08-13 07:41:24,NASA
577,meteor,2024-08-13 07:44:26,2024-08-13 07:44:28,NASA
578,meteor,2024-08-13 07:45:03,2024-08-13 07:45:05,NASA
579,meteor,2024-08-13 07:49:03,2024-08-13 07:49:05,NASA
580,meteor,2024-08-13 07:51:14,2024-08-13 07:51:16,NASA
581,meteor,2024-08-13 07:52:21,2024-08-13 07:52:23,NASA
582,meteor,2024-08-13 07:56:27,2024-08-13 07:56:29,NASA
583,meteor,2024-08-13 07:56:43,2024-08-13 07:56:45,NASA
584,meteor,2024-08-13 07:57:16,2024-08-13 07:57:18,NASA
585,meteor,2024-08-13 08:03:00,2024-08-13 08:03:02,NASA
586,meteor,2024-08-13 08:06:52,2024-08-13 08:06:54,NASA
587,meteor,2024-08-13 08:09:39,2024-08-13 08:09:41,NASA
588,meteor,2024-08-13 08:10:11,2024-08-13 08:10:13,NASA
589,meteor,2024-08-13 08:14:51,2024-08-13 08:14:53,NASA
590,meteor,2024-08-13 08:16:13,2024-08-13 08:16:15,NASA
591,meteor,2024-08-13 08:18:13,2024-08-13 08:18:15,NASA
592,meteor,2024-08-13 08:21:35,2024-08-13 08:21:37,NASA
593,meteor,2024-08-13 08:23:45,2024-08-13 08:23:47,NASA
594,meteor,2024-08-13 08:24:02,2024-08-13 08:24:04,NASA
595,meteor,2024-08-13 08:25:41,2024-08-13 08:25:43,NASA
596,meteor,2024-08-13 08:26:37,2024-08-13 08:26:39,NASA
597,meteor,2024-08-13 08:27:11,2024-08-13 08:27:13,NASA
598,meteor,2024-08-13 08:28:56,2024-08-13 08:28:58,NASA
599,meteor,2024-08-13 08:31:03,2024-08-13 08:31:05,NASA
600,meteor,2024-08-13 08:31:18,2024-08-13 08:31:20,NASA
601,meteor,2024-08-13 08:32:06,2024-08-13 08:32:08,NASA
602,meteor,2024-08-13 08:32:25,2024-08-13 08:32:27,NASA
603,meteor,2024-08-13 08:32:39,2024-08-13 08:32:41,NASA
604,meteor,2024-08-13 08:33:48,2024-08-13 08:33:50,NASA
605,meteor,2024-08-13 08:34:18,2024-08-13 08:34:20,NASA
606,meteor,2024-08-13 08:35:51,2024-08-13 08:35:53,NASA
607,meteor,2024-08-13 08:37:32,2024-08-13 08:37:34,NASA
608,meteor,2024-08-13 08:38:16,2024-08-13 08:38:18,NASA
609,meteor,2024-08-13 08:41:19,2024-08-13 08:41:21,NASA
610,meteor,2024-08-13 08:42:05,2024-08-13 08:42:07,NASA
611,meteor,2024-08-13 08:42:05,2024-08-13 08:42:07,NASA
612,meteor,2024-08-13 08:44:38,2024-08-13 08:44:40,NASA
613,meteor,2024-08-13 08:45:07,2024-08-13 08:45:09,NASA
614,meteor,2024-08-13 08:46:23,2024-08-13 08:46:25,NASA
615,meteor,2024-08-13 08:49:00,2024-08-13 08:49:02,NASA
616,meteor,2024-08-13 08:51:38,2024-08-13 08:51:40,NASA
617,meteor,2024-08-13 08:52:39,2024-08-13 08:52:41,NASA
618,meteor,2024-08-13 08:55:12,2024-08-13 08:55:14,NASA
619,meteor,2024-08-13 08:56:03,2024-08-13 08:56:05,NASA
620,meteor,2024-08-13 08:56:45,2024-08-13 08:56:47,NASA
621,meteor,2024-08-13 08:57:10,2024-08-13 08:57:12,NASA
622,meteor,2024-08-13 08:59:26,2024-08-13 08:59:28,NASA
623,meteor,2024-08-13 09:00:10,2024-08-13 09:00:12,NASA
624,meteor,2024-08-13 09:02:04,2024-08-13 09:02:06,NASA
625,meteor,2024-08-13 09:04:55,2024-08-13 09:04:57,NASA
626,meteor,2024-08-13 09:05:11,2024-08-13 09:05:13,NASA
627,meteor,2024-08-13 09:09:11,2024-08-13 09:09:13,NASA
628,meteor,2024-08-13 09:09:24,2024-08-13 09:09:26,NASA
629,meteor,2024-08-13 09:09:59,2024-08-13 09:10:01,NASA
630,meteor,2024-08-13 09:11:29,2024-08-13 09:11:31,NASA
631,meteor,2024-08-13 09:11:30,2024-08-13 09:11:32,NASA
632,meteor,2024-08-13 09:11:50,2024-08-13 09:11:52,NASA
633,meteor,2024-08-13 09:11:53,2024-08-13 09:11:55,NASA
634,meteor,2024-08-13 09:12:17,2024-08-13 09:12:19,NASA
635,meteor,2024-08-13 09:15:55,2024-08-13 09:15:57,NASA
636,meteor,2024-08-13 09:18:22,2024-08-13 09:18:24,NASA
637,meteor,2024-08-13 09:20:30,2024-08-13 09:20:32,NASA
638,meteor,2024-08-13 09:21:47,2024-08-13 09:21:49,NASA
639,meteor,2024-08-13 09:21:57,2024-08-13 09:21:59,NASA
640,meteor,2024-08-13 09:22:36,2024-08-13 09:22:38,NASA
641,meteor,2024-08-13 09:22:59,2024-08-13 09:23:01,NASA
642,meteor,2024-08-13 09:24:33,2024-08-13 09:24:35,NASA
643,meteor,2024-08-13 09:27:26,2024-08-13 09:27:28,NASA
644,meteor,2024-08-13 09:33:37,2024-08-13 09:33:39,NASA
645,meteor,2024-08-13 09:38:54,2024-08-13 09:38:56,NASA
646,meteor,2024-08-13 09:39:32,2024-08-13 09:39:34,NASA
647,meteor,2024-08-13 09:43:29,2024-08-13 09:43:31,NASA
648,meteor,2024-08-13 09:48:21,2024-08-13 09:48:23,NASA
649,meteor,2024-08-13 09:48:33,2024-08-13 09:48:35,NASA
650,meteor,2024-08-13 09:48:38,2024-08-13 09:48:40,NASA
651,meteor,2024-08-13 09:50:10,2024-08-13 09:50:12,NASA
652,meteor,2024-08-13 09:51:30,2024-08-13 09:51:32,NASA
653,meteor,2024-08-13 09:52:36,2024-08-13 09:52:38,NASA
654,meteor,2024-08-13 09:52:54,2024-08-13 09:52:56,NASA
655,meteor,2024-08-13 09:53:41,2024-08-13 09:53:43,NASA
656,meteor,2024-08-13 09:53:47,2024-08-13 09:53:49,NASA
657,meteor,2024-08-13 09:56:56,2024-08-13 09:56:58,NASA
658,meteor,2024-08-13 09:57:54,2024-08-13 09:57:56,NASA
659,meteor,2024-08-13 09:59:30,2024-08-13 09:59:32,NASA
660,meteor,2024-08-13 10:01:01,2024-08-13 10:01:03,NASA
661,meteor,2024-08-13 10:01:18,2024-08-13 10:01:20,NASA
662,meteor,2024-08-13 10:04:17,2024-08-13 10:04:19,NASA
663,meteor,2024-08-13 10:06:25,2024-08-13 10:06:27,NASA
664,meteor,2024-08-13 10:06:50,2024-08-13 10:06:52,NASA
665,meteor,2024-08-13 10:07:50,2024-08-13 10:07:52,NASA
666,meteor,2024-08-13 10:08:25,2024-08-13 10:08:27,NASA
667,meteor,2024-08-13 10:13:19,2024-08-13 10:13:21,NASA
668,meteor,2024-08-13 10:15:12,2024-08-13 10:15:14,NASA
669,meteor,2024-08-13 10:17:11,2024-08-13 10:17:13,NASA
670,meteor,2024-08-13 10:20:18,2024-08-13 10:20:20,NASA
671,meteor,2024-08-13 10:21:09,2024-08-13 10:21:11,NASA
672,meteor,2024-08-13 10:28:29,2024-08-13 10:28:31,NASA
673,meteor,2024-08-13 10:34:21,2024-08-13 10:34:23,NASA
674,meteor,2024-08-13 11:28:44,2024-08-13 11:28:46,NASA
675,meteor,2024-08-13 11:38:14,2024-08-13 11:38:16,NASA
676,meteor,2024-08-13 11:59:45,2024-08-13 11:59:47,NASA
684,meteor,2024-08-13 02:51:23,2024-08-13 02:51:25,NASA
685,meteor,2024-08-13 04:06:44,2024-08-13 04:06:46,NASA
686,meteor,2024-08-13 05:31:42,2024-08-13 05:31:44,NASA
687,meteor,2024-08-13 06:38:15,2024-08-13 06:38:17,NASA
688,meteor,2024-08-13 06:41:22,2024-08-13 06:41:24,NASA
689,meteor,2024-08-13 06:56:31,2024-08-13 06:56:33,NASA
690,meteor,2024-08-13 07:16:58,2024-08-13 07:17:00,NASA
691,meteor,2024-08-13 07:22:40,2024-08-13 07:22:42,NASA
692,meteor,2024-08-13 07:39:04,2024-08-13 07:39:06,NASA
693,meteor,2024-08-13 07:44:25,2024-08-13 07:44:27,NASA
694,meteor,2024-08-13 07:50:28,2024-08-13 07:50:30,NASA
695,meteor,2024-08-13 08:03:20,2024-08-13 08:03:22,NASA
696,meteor,2024-08-13 08:05:52,2024-08-13 08:05:54,NASA
697,meteor,2024-08-13 08:09:06,2024-08-13 08:09:08,NASA
698,meteor,2024-08-13 08:11:33,2024-08-13 08:11:35,NASA
699,meteor,2024-08-13 08:12:14,2024-08-13 08:12:16,NASA
700,meteor,2024-08-13 08:15:40,2024-08-13 08:15:42,NASA
701,meteor,2024-08-13 08:17:53,2024-08-13 08:17:55,NASA
702,meteor,2024-08-13 08:23:28,2024-08-13 08:23:30,NASA
703,meteor,2024-08-13 08:27:01,2024-08-13 08:27:03,NASA
704,meteor,2024-08-13 08:29:30,2024-08-13 08:29:32,NASA
705,meteor,2024-08-13 08:47:43,2024-08-13 08:47:45,NASA
706,meteor,2024-08-13 08:50:28,2024-08-13 08:50:30,NASA
707,meteor,2024-08-13 08:57:10,2024-08-13 08:57:12,NASA
708,meteor,2024-08-13 08:58:59,2024-08-13 08:59:01,NASA
709,meteor,2024-08-13 09:26:34,2024-08-13 09:26:36,NASA
710,meteor,2024-08-13 09:33:02,2024-08-13 09:33:04,NASA
711,meteor,2024-08-13 09:45:27,2024-08-13 09:45:29,NASA
712,meteor,2024-08-13 09:48:33,2024-08-13 09:48:35,NASA
713,meteor,2024-08-13 09:55:28,2024-08-13 09:55:30,NASA
714,meteor,2024-08-13 10:02:32,2024-08-13 10:02:34,NASA
715,meteor,2024-08-13 10:23:22,2024-08-13 10:23:24,NASA
716,meteor,2024-08-13 11:26:01,2024-08-13 11:26:03,NASA
717,meteor,2024-08-13 11:42:25,2024-08-13 11:42:27,NASA
718,meteor,2024-08-14 01:34:54,2024-08-14 01:34:56,NASA
719,meteor,2024-08-14 02:27:18,2024-08-14 02:27:20,NASA
720,meteor,2024-08-14 02:59:12,2024-08-14 02:59:14,NASA
721,meteor,2024-08-14 03:26:23,2024-08-14 03:26:25,NASA
722,meteor,2024-08-14 04:24:15,2024-08-14 04:24:17,NASA
723,meteor,2024-08-14 04:37:21,2024-08-14 04:37:23,NASA
724,meteor,2024-08-14 04:48:11,2024-08-14 04:48:13,NASA
725,meteor,2024-08-14 05:18:54,2024-08-14 05:18:56,NASA
726,meteor,2024-08-14 05:25:16,2024-08-14 05:25:18,NASA
727,meteor,2024-08-14 05:26:15,2024-08-14 05:26:17,NASA
728,meteor,2024-08-14 05:30:15,2024-08-14 05:30:17,NASA
729,meteor,2024-08-14 05:59:28,2024-08-14 05:59:30,NASA
730,meteor,2024-08-14 06:08:00,2024-08-14 06:08:02,NASA
731,meteor,2024-08-14 06:22:38,2024-08-14 06:22:40,NASA
732,meteor,2024-08-14 06:29:42,2024-08-14 06:29:44,NASA
733,meteor,2024-08-14 06:31:07,2024-08-14 06:31:09,NASA
734,meteor,2024-08-14 06:33:05,2024-08-14 06:33:07,NASA
735,meteor,2024-08-14 06:39:15,2024-08-14 06:39:17,NASA
736,meteor,2024-08-14 06:46:51,2024-08-14 06:46:53,NASA
737,meteor,2024-08-14 06:47:15,2024-08-14 06:47:17,NASA
738,meteor,2024-08-14 06:53:08,2024-08-14 06:53:10,NASA
739,meteor,2024-08-14 07:16:30,2024-08-14 07:16:32,NASA
740,meteor,2024-08-14 07:28:01,2024-08-14 07:28:03,NASA
741,meteor,2024-08-14 07:28:24,2024-08-14 07:28:26,NASA
742,meteor,2024-08-14 07:34:10,2024-08-14 07:34:12,NASA
743,meteor,2024-08-14 07:46:54,2024-08-14 07:46:56,NASA
744,meteor,2024-08-14 08:04:55,2024-08-14 08:04:57,NASA
745,meteor,2024-08-14 08:09:10,2024-08-14 08:09:12,NASA
746,meteor,2024-08-14 08:15:02,2024-08-14 08:15:04,NASA
747,meteor,2024-08-14 08:41:27,2024-08-14 08:41:29,NASA
748,meteor,2024-08-14 08:41:48,2024-08-14 08:41:50,NASA
749,meteor,2024-08-14 08:43:06,2024-08-14 08:43:08,NASA
750,meteor,2024-08-14 08:44:29,2024-08-14 08:44:31,NASA
751,meteor,2024-08-14 09:14:16,2024-08-14 09:14:18,NASA
752,meteor,2024-08-14 09:20:13,2024-08-14 09:20:15,NASA
753,meteor,2024-08-14 09:22:52,2024-08-14 09:22:54,NASA
754,meteor,2024-08-14 09:30:39,2024-08-14 09:30:41,NASA
755,meteor,2024-08-14 09:40:05,2024-08-14 09:40:07,NASA
756,meteor,2024-08-14 10:02:00,2024-08-14 10:02:02,NASA
757,meteor,2024-08-14 10:19:12,2024-08-14 10:19:14,NASA
758,meteor,2024-08-14 10:53:49,2024-08-14 10:53:51,NASA
759,meteor,2024-08-14 11:45:20,2024-08-14 11:45:22,NASA
762,meteor,2024-08-14 01:15:22,2024-08-14 01:15:24,NASA
763,meteor,2024-08-14 02:21:29,2024-08-14 02:21:31,NASA
764,meteor,2024-08-14 03:01:08,2024-08-14 03:01:10,NASA
765,meteor,2024-08-14 03:37:10,2024-08-14 03:37:12,NASA
766,meteor,2024-08-14 04:48:46,2024-08-14 04:48:48,NASA
767,meteor,2024-08-14 06:16:33,2024-08-14 06:16:35,NASA
768,meteor,2024-08-14 07:23:42,2024-08-14 07:23:44,NASA
769,meteor,2024-08-14 07:26:14,2024-08-14 07:26:16,NASA
770,meteor,2024-08-14 07:46:14,2024-08-14 07:46:16,NASA
771,meteor,2024-08-14 08:52:33,2024-08-14 08:52:35,NASA
772,meteor,2024-08-14 09:20:36,2024-08-14 09:20:38,NASA
773,meteor,2024-08-14 10:47:07,2024-08-14 10:47:09,NASA
774,meteor,2024-08-15 02:33:52,2024-08-15 02:33:54,NASA
775,meteor,2024-08-15 03:33:12,2024-08-15 03:33:14,NASA
776,meteor,2024-08-15 03:56:07,2024-08-15 03:56:09,NASA
777,meteor,2024-08-15 04:04:10,2024-08-15 04:04:12,NASA
778,meteor,2024-08-15 04:25:28,2024-08-15 04:25:30,NASA
779,meteor,2024-08-15 05:12:42,2024-08-15 05:12:44,NASA
780,meteor,2024-08-15 06:16:05,2024-08-15 06:16:07,NASA
781,meteor,2024-08-15 06:16:12,2024-08-15 06:16:14,NASA
782,meteor,2024-08-15 06:27:40,2024-08-15 06:27:42,NASA
783,meteor,2024-08-15 06:38:08,2024-08-15 06:38:10,NASA
784,meteor,2024-08-15 07:04:48,2024-08-15 07:04:50,NASA
785,meteor,2024-08-15 07:14:33,2024-08-15 07:14:35,NASA
786,meteor,2024-08-15 07:44:17,2024-08-15 07:44:19,NASA
787,meteor,2024-08-15 07:57:26,2024-08-15 07:57:28,NASA
788,meteor,2024-08-15 08:29:00,2024-08-15 08:29:02,NASA
789,meteor,2024-08-15 08:43:19,2024-08-15 08:43:21,NASA
790,meteor,2024-08-15 08:51:33,2024-08-15 08:51:35,NASA
791,meteor,2024-08-15 08:53:50,2024-08-15 08:53:52,NASA
792,meteor,2024-08-15 09:00:15,2024-08-15 09:00:17,NASA
793,meteor,2024-08-15 09:00:32,2024-08-15 09:00:34,NASA
794,meteor,2024-08-15 09:04:20,2024-08-15 09:04:22,NASA
795,meteor,2024-08-15 09:12:26,2024-08-15 09:12:28,NASA
796,meteor,2024-08-15 09:18:20,2024-08-15 09:18:22,NASA
797,meteor,2024-08-15 10:08:08,2024-08-15 10:08:10,NASA
798,meteor,2024-08-15 11:17:47,2024-08-15 11:17:49,NASA
801,meteor,2024-08-15 02:48:53,2024-08-15 02:48:55,NASA
802,meteor,2024-08-15 03:56:07,2024-08-15 03:56:09,NASA
803,meteor,2024-08-15 05:56:51,2024-08-15 05:56:53,NASA
804,meteor,2024-08-15 06:39:31,2024-08-15 06:39:33,NASA
805,meteor,2024-08-15 09:23:05,2024-08-15 09:23:07,NASA
806,meteor,2024-08-15 10:47:54,2024-08-15 10:47:56,NASA
807,meteor,2024-08-15 11:22:44,2024-08-15 11:22:46,NASA
808,meteor,2024-08-16 02:07:42,2024-08-16 02:07:44,NASA
809,meteor,2024-08-16 05:41:20,2024-08-16 05:41:22,NASA
810,meteor,2024-08-16 08:09:55,2024-08-16 08:09:57,NASA
811,meteor,2024-08-16 08:24:12,2024-08-16 08:24:14,NASA
812,meteor,2024-08-16 08:43:34,2024-08-16 08:43:36,NASA
813,meteor,2024-08-16 08:57:19,2024-08-16 08:57:21,NASA
814,meteor,2024-08-16 09:04:18,2024-08-16 09:04:20,NASA
815,meteor,2024-08-16 09:44:17,2024-08-16 09:44:19,NASA
816,meteor,2024-08-16 10:38:58,2024-08-16 10:39:00,NASA
817,meteor,2024-08-16 10:51:30,2024-08-16 10:51:32,NASA
818,meteor,2024-08-16 11:11:28,2024-08-16 11:11:30,NASA
819,meteor,2024-08-16 11:13:08,2024-08-16 11:13:10,NASA
820,meteor,2024-08-16 11:21:26,2024-08-16 11:21:28,NASA
828,meteor,2024-08-21 01:47:22,2024-08-21 01:47:24,NASA
829,meteor,2024-08-24 03:15:14,2024-08-24 03:15:16,NASA
830,meteor,2024-08-25 02:43:21,2024-08-25 02:43:23,NASA
831,meteor,2024-08-25 03:27:57,2024-08-25 03:27:59,NASA
832,meteor,2024-08-25 09:04:50,2024-08-25 09:04:52,NASA
0,rocket,2024-07-27 05:45:00,2024-07-27 05:53:50,Rocket
1,rocket,2024-07-28 05:09:00,2024-07-28 05:17:50,Rocket
2,rocket,2024-07-28 09:22:00,2024-07-28 09:30:50,Rocket
3,rocket,2024-07-30 10:45:00,2024-07-30 10:54:00,Rocket
4,rocket,2024-08-01 01:14:00,2024-08-01 01:23:00,Rocket
5,rocket,2024-08-02 05:01:00,2024-08-02 05:09:50,Rocket
6,rocket,2024-08-02 04:39:00,2024-08-02 05:39:00,Rocket
7,rocket,2024-08-04 07:24:00,2024-08-04 07:32:50,Rocket
8,rocket,2024-08-04 03:02:53,2024-08-04 03:20:53,Rocket
9,rocket,2024-08-06 06:42:00,2024-08-06 06:51:00,Rocket
10,rocket,2024-08-10 12:50:00,2024-08-10 12:59:00,Rocket
11,rocket,2024-08-11 01:18:00,2024-08-11 02:18:00,Rocket
12,rocket,2024-08-12 02:02:00,2024-08-12 02:50:00,Rocket
13,rocket,2024-08-12 10:37:00,2024-08-12 10:46:00,Rocket
